dstport,protocol,tag
32324,tcp,sv_P10
34000,tcp,sv_P1
37642,udp,sv_P4
11703,icmp,sv_P10
18677,icmp,sv_P4
19574,gre,sv_P10
15217,gre,email
6161,udp,email
57803,tcp,sv_P10
26578,gre,sv_P2
58564,gre,sv_P10
55260,tcp,sv_P2
58220,tcp,sv_P5
1754,tcp,email
27609,udp,sv_P3
21607,icmp,email
608,gre,sv_P3
19049,gre,sv_P2
21394,gre,sv_P10
31821,tcp,sv_P10
17049,gre,sv_P10
16253,icmp,sv_P5
8158,icmp,sv_P1
37467,udp,email
63504,udp,sv_P5
5311,udp,sv_P3
43754,tcp,sv_P1
6575,icmp,sv_P1
28919,gre,sv_P1
58807,gre,sv_P2
60656,icmp,sv_P5
12173,icmp,sv_P3
46910,icmp,sv_P5
47983,gre,email
65434,icmp,sv_P4
13033,icmp,sv_P5
10332,tcp,sv_P10
6621,icmp,sv_P10
46839,tcp,sv_P5
26946,tcp,sv_P5
33794,icmp,sv_P2
28176,gre,sv_P2
59654,udp,sv_P10
39275,icmp,sv_P5
42205,tcp,sv_P2
60088,tcp,sv_P4
17787,gre,sv_P4
6461,gre,sv_P5
40781,gre,sv_P5
8123,gre,sv_P2
56826,icmp,sv_P4
245,udp,sv_P2
22900,icmp,sv_P2
64046,tcp,sv_P3
35582,tcp,sv_P4
44853,tcp,sv_P1
50930,udp,sv_P3
19747,udp,sv_P1
22399,gre,sv_P3
17225,tcp,email
30965,udp,sv_P4
47810,tcp,sv_P3
8267,udp,sv_P5
35161,udp,sv_P5
46364,udp,sv_P3
32138,icmp,email
60976,tcp,sv_P1
1620,gre,sv_P2
45180,udp,sv_P1
2514,gre,sv_P4
53109,tcp,sv_P3
11988,icmp,sv_P10
38773,tcp,sv_P1
14818,udp,email
51913,tcp,sv_P10
22334,icmp,sv_P2
60942,icmp,sv_P10
12311,icmp,sv_P2
45671,icmp,sv_P4
42198,icmp,email
39818,icmp,sv_P5
12869,udp,sv_P2
51637,gre,sv_P5
34432,gre,sv_P2
8730,udp,sv_P10
49150,icmp,email
54197,tcp,sv_P3
46425,gre,email
1929,tcp,sv_P5
8907,tcp,sv_P4
44480,gre,sv_P3
52720,icmp,sv_P4
7646,icmp,sv_P3
6566,tcp,email
30046,tcp,sv_P3
10387,udp,email
61064,icmp,sv_P4
59271,udp,sv_P10
46084,icmp,sv_P10
47894,gre,sv_P3
61874,icmp,sv_P2
63608,gre,email
40063,tcp,sv_P2
22345,gre,sv_P1
61141,udp,email
7089,tcp,email
60015,icmp,sv_P4
41960,icmp,sv_P2
34529,udp,sv_P3
51793,icmp,sv_P5
8397,tcp,sv_P10
16506,udp,sv_P5
20341,tcp,sv_P5
17046,gre,sv_P1
26339,icmp,sv_P3
30372,tcp,sv_P4
5605,icmp,sv_P3
62686,tcp,sv_P4
21211,udp,sv_P10
47504,icmp,sv_P1
57497,gre,sv_P1
49382,gre,sv_P1
38024,tcp,sv_P10
7893,udp,sv_P1
14562,icmp,email
53021,icmp,email
8357,icmp,sv_P1
37438,icmp,sv_P3
5155,gre,sv_P4
20258,icmp,email
51073,gre,sv_P3
39846,tcp,sv_P5
55346,gre,sv_P4
25313,udp,sv_P2
35348,tcp,email
52931,tcp,sv_P4
31507,udp,sv_P3
648,gre,sv_P2
13042,gre,sv_P3
50106,udp,sv_P5
29011,icmp,sv_P1
16838,udp,sv_P4
12257,tcp,email
52465,udp,sv_P2
26313,icmp,email
52036,icmp,sv_P2
63140,gre,sv_P3
60485,udp,sv_P10
50165,udp,email
40881,icmp,sv_P5
19280,gre,sv_P3
46868,tcp,sv_P4
28705,udp,sv_P2
37506,tcp,sv_P10
8618,udp,sv_P2
36213,icmp,sv_P1
53103,icmp,sv_P10
59995,udp,sv_P2
43551,gre,sv_P10
13033,gre,sv_P1
17372,gre,sv_P3
2962,gre,sv_P10
58568,udp,sv_P2
16569,gre,sv_P3
41288,udp,sv_P2
43771,icmp,sv_P2
3973,gre,sv_P4
14803,gre,sv_P4
5026,icmp,email
40664,gre,email
41322,gre,sv_P1
32342,gre,sv_P10
40316,icmp,sv_P3
24530,gre,sv_P4
43793,udp,sv_P2
28733,udp,sv_P5
49798,gre,sv_P4
3750,gre,sv_P2
46096,icmp,sv_P10
51591,tcp,sv_P1
38361,tcp,sv_P5
44334,gre,sv_P5
34738,icmp,sv_P2
39008,udp,sv_P2
57241,gre,email
15691,udp,email
38634,icmp,sv_P1
15324,gre,email
3808,tcp,sv_P2
1572,icmp,sv_P4
32360,udp,sv_P1
60971,udp,sv_P1
14975,tcp,sv_P10
41057,tcp,sv_P4
63584,icmp,sv_P1
42270,tcp,sv_P2
29926,tcp,sv_P3
45402,tcp,sv_P3
44314,gre,sv_P1
31896,icmp,sv_P10
58588,icmp,sv_P2
14580,udp,sv_P5
22121,gre,sv_P10
14332,tcp,sv_P4
34651,udp,sv_P4
46950,icmp,sv_P5
7935,tcp,sv_P1
27037,gre,email
2333,tcp,sv_P5
13638,icmp,sv_P3
19038,gre,sv_P5
46993,icmp,sv_P5
60511,icmp,sv_P10
15781,tcp,sv_P10
60522,tcp,email
24650,icmp,sv_P1
64890,tcp,email
85,tcp,sv_P10
41875,gre,sv_P10
15879,icmp,sv_P10
18486,udp,sv_P1
65147,udp,sv_P2
61610,gre,sv_P4
9988,udp,sv_P3
53186,tcp,sv_P3
46052,udp,sv_P4
55668,tcp,email
24347,tcp,email
62561,gre,sv_P1
23987,tcp,sv_P5
25181,gre,email
9649,icmp,sv_P3
14928,gre,sv_P2
57522,gre,sv_P1
8895,gre,sv_P1
15401,udp,sv_P3
49467,udp,sv_P10
22136,tcp,sv_P2
41542,gre,sv_P4
31797,udp,sv_P10
27550,tcp,sv_P4
12020,icmp,email
62866,tcp,email
38306,tcp,sv_P2
3430,gre,sv_P10
4881,udp,sv_P5
50757,gre,sv_P10
63915,gre,email
65212,icmp,sv_P5
52429,icmp,email
27197,tcp,sv_P3
41229,tcp,sv_P5
54474,udp,sv_P10
38820,tcp,sv_P2
16496,icmp,sv_P5
19716,udp,sv_P5
5581,udp,sv_P3
22451,tcp,sv_P3
38848,udp,sv_P10
9406,icmp,email
60209,icmp,email
47058,gre,sv_P3
45241,gre,sv_P1
4055,gre,sv_P10
38060,icmp,sv_P4
24424,tcp,sv_P5
30175,udp,sv_P2
31069,icmp,sv_P1
62859,udp,email
36891,icmp,sv_P10
16154,icmp,sv_P2
9434,icmp,sv_P1
47520,udp,sv_P4
18445,gre,email
60252,gre,sv_P4
41148,udp,sv_P4
53596,icmp,sv_P4
22929,udp,email
44737,tcp,sv_P5
19314,icmp,sv_P2
15381,tcp,sv_P1
56000,udp,sv_P10
27559,gre,sv_P5
46493,gre,email
1892,icmp,sv_P3
30650,tcp,sv_P2
64309,udp,sv_P10
44749,gre,sv_P3
16881,udp,sv_P4
27030,gre,sv_P2
27227,icmp,sv_P10
38408,gre,sv_P4
16741,udp,sv_P10
39201,gre,sv_P10
29269,gre,sv_P4
16795,gre,sv_P4
43254,icmp,sv_P3
54467,gre,sv_P3
40911,gre,sv_P2
43759,tcp,sv_P1
43364,gre,sv_P10
16490,tcp,sv_P2
62492,tcp,email
7143,tcp,sv_P1
17794,udp,sv_P5
13114,tcp,sv_P10
54661,gre,sv_P4
38283,udp,sv_P10
51519,tcp,sv_P2
42965,gre,sv_P2
37866,icmp,sv_P1
8648,udp,sv_P2
62651,tcp,sv_P2
2671,icmp,sv_P5
42548,udp,email
33964,gre,sv_P3
29811,gre,sv_P5
3958,icmp,sv_P1
61904,tcp,email
46608,tcp,sv_P10
43770,icmp,sv_P5
2308,udp,email
49190,udp,sv_P5
62045,udp,sv_P4
30713,icmp,sv_P2
40237,gre,sv_P10
26162,tcp,sv_P2
3094,tcp,sv_P10
41677,udp,sv_P2
14233,icmp,sv_P5
42821,tcp,sv_P1
1257,udp,sv_P10
24676,udp,sv_P1
50931,gre,sv_P3
60723,udp,sv_P4
61311,udp,sv_P1
60234,icmp,sv_P4
22361,icmp,sv_P10
15164,udp,email
45379,tcp,sv_P1
62069,gre,email
5872,udp,sv_P5
9245,gre,sv_P10
60471,tcp,email
6879,udp,sv_P4
4612,icmp,sv_P10
813,icmp,sv_P3
54788,icmp,email
26554,icmp,sv_P2
52979,udp,sv_P3
45802,tcp,sv_P10
47340,udp,sv_P10
28327,tcp,sv_P3
122,udp,sv_P5
47446,udp,sv_P1
51406,gre,sv_P1
2677,udp,sv_P4
820,gre,sv_P10
42144,udp,sv_P2
34659,gre,sv_P4
4443,icmp,sv_P5
18490,gre,sv_P2
10551,gre,sv_P3
53689,gre,sv_P2
57251,gre,sv_P1
56408,tcp,sv_P3
22428,udp,sv_P1
25826,icmp,sv_P1
28323,udp,sv_P1
56296,udp,sv_P10
309,udp,sv_P1
6738,tcp,sv_P5
13730,tcp,sv_P3
10548,icmp,sv_P10
32017,udp,sv_P10
48854,gre,sv_P5
53773,tcp,sv_P3
42331,udp,sv_P2
23888,tcp,email
50834,gre,sv_P5
25843,tcp,sv_P3
48621,udp,sv_P3
17334,udp,sv_P3
59441,icmp,sv_P5
14113,tcp,sv_P2
29006,tcp,sv_P2
18411,gre,sv_P4
34675,gre,email
35021,gre,email
54722,tcp,sv_P5
42575,tcp,sv_P3
11141,udp,sv_P3
37576,udp,email
18088,tcp,sv_P1
28258,icmp,email
1134,udp,sv_P2
55555,gre,sv_P3
65098,gre,sv_P5
63894,udp,sv_P5
25874,gre,sv_P1
22886,udp,email
44688,icmp,email
36211,tcp,sv_P10
52564,gre,sv_P2
30773,icmp,email
30032,icmp,sv_P1
41771,gre,sv_P5
23356,icmp,email
18686,udp,sv_P4
9631,udp,sv_P2
56994,udp,sv_P5
37097,gre,sv_P5
16709,icmp,sv_P10
2136,tcp,sv_P2
63363,icmp,sv_P5
40028,tcp,sv_P2
62196,udp,sv_P5
63082,icmp,sv_P10
48889,tcp,sv_P3
59487,tcp,sv_P3
18748,gre,sv_P4
64330,icmp,sv_P2
21914,tcp,sv_P1
1954,tcp,sv_P4
43760,gre,sv_P2
46571,gre,sv_P1
48712,gre,sv_P3
63978,icmp,sv_P2
35586,udp,sv_P10
26093,icmp,sv_P4
10485,icmp,sv_P5
55025,gre,email
10442,icmp,email
25312,icmp,sv_P1
44804,tcp,sv_P3
19187,tcp,sv_P2
47821,udp,sv_P4
45680,tcp,sv_P3
17476,udp,sv_P5
2251,icmp,email
56493,gre,sv_P3
25553,gre,sv_P5
29588,icmp,email
18602,udp,sv_P10
42883,gre,sv_P4
742,gre,email
29180,gre,sv_P3
47321,gre,sv_P2
16923,gre,sv_P1
63957,icmp,sv_P2
60512,gre,sv_P2
28790,udp,sv_P2
15828,tcp,sv_P10
26594,icmp,sv_P10
1898,udp,sv_P5
1852,udp,sv_P5
38936,icmp,sv_P10
17735,udp,email
38744,icmp,sv_P5
46037,tcp,sv_P3
36311,udp,sv_P5
17613,tcp,sv_P10
41230,gre,sv_P5
13206,gre,sv_P3
30823,icmp,sv_P5
19889,tcp,sv_P10
49422,udp,sv_P4
10202,gre,email
34818,tcp,sv_P4
32771,gre,sv_P4
47886,tcp,sv_P3
8278,gre,email
35622,udp,sv_P3
65287,icmp,sv_P3
5021,udp,sv_P3
45530,icmp,sv_P2
11384,udp,sv_P10
2911,gre,sv_P2
41393,tcp,sv_P10
56385,icmp,sv_P3
60604,tcp,email
60468,icmp,sv_P1
27729,icmp,sv_P2
47831,gre,sv_P3
50413,udp,sv_P10
14553,udp,sv_P4
12915,tcp,sv_P3
39506,gre,sv_P4
1323,gre,email
55700,udp,sv_P5
37887,icmp,sv_P4
4076,gre,sv_P10
44811,gre,email
17841,tcp,email
51412,icmp,email
17055,gre,sv_P4
61332,gre,sv_P1
59388,gre,sv_P1
45377,udp,sv_P3
720,icmp,sv_P4
12735,tcp,sv_P10
4489,icmp,sv_P10
6995,tcp,sv_P5
51802,udp,sv_P3
27421,udp,sv_P3
64708,udp,email
20172,tcp,sv_P1
63069,udp,sv_P5
19253,tcp,email
9596,tcp,sv_P2
59140,udp,sv_P10
7242,gre,sv_P1
39696,udp,sv_P10
15450,udp,sv_P5
30689,udp,sv_P3
48303,icmp,sv_P5
17619,gre,sv_P10
60786,udp,email
61459,icmp,email
33831,udp,sv_P3
47602,udp,sv_P4
4493,tcp,email
9233,icmp,email
34256,tcp,email
53584,icmp,sv_P2
58941,udp,sv_P5
39068,gre,sv_P1
6549,gre,sv_P3
28808,udp,email
29634,tcp,sv_P10
20098,tcp,sv_P1
58017,icmp,sv_P5
7445,icmp,sv_P10
44389,icmp,email
45324,icmp,sv_P3
8695,icmp,sv_P1
43064,udp,sv_P4
3237,udp,sv_P1
32708,tcp,sv_P4
2245,udp,sv_P5
51535,tcp,sv_P1
59992,gre,sv_P10
16007,tcp,sv_P5
9153,udp,sv_P10
55432,udp,sv_P5
24061,icmp,sv_P5
22059,tcp,sv_P10
49938,icmp,email
29247,icmp,sv_P5
19749,icmp,sv_P3
34174,icmp,email
18877,gre,sv_P5
3185,gre,sv_P5
8287,tcp,email
38571,tcp,sv_P1
44076,udp,sv_P4
23761,udp,sv_P4
39733,gre,email
47815,icmp,sv_P5
63138,udp,sv_P4
8407,tcp,sv_P4
1775,gre,sv_P3
62369,gre,email
61748,udp,sv_P3
60270,udp,sv_P1
18786,gre,sv_P5
10282,udp,sv_P3
3594,icmp,sv_P3
14327,tcp,sv_P1
33314,udp,sv_P10
39715,udp,sv_P5
18349,tcp,sv_P3
34418,icmp,email
39666,udp,sv_P10
21300,tcp,sv_P3
16946,udp,sv_P5
51978,icmp,sv_P3
52969,tcp,sv_P5
9524,icmp,sv_P10
30958,udp,sv_P1
2190,tcp,sv_P10
28957,icmp,sv_P1
5337,tcp,sv_P1
59971,udp,email
3875,icmp,sv_P1
14898,gre,sv_P2
4929,tcp,sv_P10
39120,gre,sv_P3
57572,icmp,email
2126,tcp,email
17108,tcp,sv_P10
28117,udp,sv_P1
62294,gre,sv_P4
36484,icmp,sv_P1
38547,icmp,sv_P1
2332,gre,sv_P1
59545,tcp,sv_P4
64828,icmp,sv_P3
42528,udp,sv_P1
56577,tcp,sv_P10
4706,tcp,sv_P10
32679,udp,sv_P5
41886,gre,sv_P10
20374,gre,sv_P5
48891,icmp,sv_P2
6157,udp,sv_P5
31468,gre,sv_P5
62162,gre,sv_P4
21171,tcp,sv_P3
31301,udp,sv_P4
38020,tcp,sv_P2
22037,udp,sv_P5
60235,gre,sv_P3
56558,tcp,email
6216,tcp,sv_P2
29511,udp,sv_P2
563,gre,email
43916,udp,sv_P4
57874,gre,sv_P2
45735,tcp,sv_P4
59296,udp,email
18894,udp,email
20201,icmp,sv_P1
21,icmp,sv_P5
45325,icmp,sv_P10
2690,udp,sv_P3
64884,udp,email
60651,tcp,sv_P2
55360,udp,sv_P10
27654,gre,sv_P4
33161,icmp,sv_P5
47236,udp,email
62556,udp,sv_P2
50568,udp,sv_P10
38381,tcp,sv_P4
29143,tcp,sv_P3
34829,icmp,sv_P1
8133,udp,sv_P1
9289,udp,sv_P1
12789,tcp,sv_P5
34493,icmp,sv_P4
57878,udp,sv_P5
12124,tcp,sv_P2
35520,icmp,sv_P2
43568,udp,sv_P1
56583,tcp,sv_P3
20523,icmp,sv_P4
39405,icmp,sv_P5
28496,gre,sv_P5
28790,tcp,sv_P10
28950,udp,sv_P1
54330,tcp,sv_P2
45003,tcp,email
6054,icmp,sv_P10
7554,gre,email
6772,icmp,email
54986,udp,sv_P4
54161,gre,sv_P3
51368,icmp,sv_P5
61214,gre,sv_P3
60741,tcp,sv_P4
62060,udp,sv_P2
45809,tcp,sv_P2
22145,udp,sv_P3
7520,tcp,sv_P4
17622,icmp,sv_P10
90,udp,sv_P4
62007,tcp,sv_P10
19134,udp,sv_P5
17712,tcp,sv_P3
4958,gre,sv_P10
33694,icmp,sv_P1
50920,udp,sv_P2
49819,tcp,sv_P4
9816,gre,sv_P4
27953,tcp,sv_P4
64842,gre,sv_P2
56221,gre,sv_P4
5843,tcp,sv_P4
2933,icmp,sv_P5
60480,icmp,sv_P5
55741,udp,sv_P2
38906,gre,sv_P1
27157,gre,email
30501,icmp,sv_P10
58099,icmp,sv_P2
16576,gre,sv_P4
33230,icmp,sv_P10
23895,gre,email
21276,udp,sv_P1
42792,icmp,sv_P4
51260,icmp,sv_P3
14615,tcp,sv_P2
58182,tcp,sv_P5
25557,gre,sv_P2
64897,tcp,email
26997,icmp,sv_P5
534,tcp,sv_P1
42696,udp,sv_P1
63201,tcp,sv_P10
36907,icmp,sv_P3
56161,udp,sv_P10
58728,gre,sv_P5
56555,udp,sv_P2
65450,tcp,sv_P1
20864,icmp,sv_P1
54903,tcp,sv_P10
34459,gre,email
45424,tcp,sv_P1
25151,gre,sv_P2
33348,udp,sv_P5
24663,gre,sv_P2
26072,icmp,sv_P1
24758,tcp,email
52017,icmp,sv_P5
18161,tcp,email
28080,tcp,sv_P3
7618,tcp,sv_P2
7489,udp,sv_P3
64437,udp,sv_P5
42683,tcp,sv_P5
44027,udp,sv_P5
53588,tcp,sv_P10
53289,udp,sv_P2
21551,udp,sv_P5
13089,tcp,email
26365,icmp,sv_P5
46403,icmp,sv_P5
54742,tcp,sv_P4
35915,tcp,email
666,gre,sv_P5
6999,gre,email
38496,gre,sv_P3
57000,gre,sv_P5
54758,udp,sv_P5
47639,icmp,sv_P4
59921,gre,sv_P4
51427,tcp,sv_P10
27855,gre,email
8159,icmp,sv_P10
65214,udp,sv_P1
8012,gre,sv_P5
27593,udp,sv_P5
50379,icmp,sv_P1
30042,tcp,sv_P4
51511,gre,sv_P2
58486,icmp,sv_P10
54551,tcp,sv_P4
7049,tcp,sv_P10
58331,udp,email
18979,gre,sv_P2
31487,tcp,sv_P4
7860,gre,sv_P2
43132,tcp,sv_P3
53895,tcp,sv_P3
32571,tcp,sv_P1
48477,udp,sv_P2
2227,tcp,sv_P10
11756,icmp,sv_P5
36352,icmp,sv_P2
46377,icmp,sv_P5
62513,icmp,sv_P4
12444,udp,sv_P10
746,udp,email
57533,icmp,email
32031,icmp,sv_P2
55370,icmp,sv_P3
5056,tcp,sv_P1
6393,icmp,sv_P1
65250,gre,sv_P3
49211,icmp,sv_P4
45018,gre,sv_P1
32057,tcp,sv_P10
16543,gre,sv_P10
49476,gre,sv_P4
48559,udp,sv_P2
10617,icmp,sv_P1
35749,icmp,sv_P1
18633,udp,sv_P3
27993,udp,sv_P5
60626,gre,sv_P1
22303,udp,sv_P4
27902,udp,sv_P5
59226,tcp,sv_P4
35787,gre,sv_P2
54433,icmp,sv_P5
58211,udp,sv_P2
62276,udp,email
19395,udp,sv_P4
12961,icmp,email
16462,udp,sv_P5
51673,icmp,sv_P10
31384,icmp,sv_P1
29712,gre,sv_P1
11230,tcp,sv_P4
52077,icmp,sv_P10
19040,gre,sv_P5
21328,gre,sv_P5
27526,gre,sv_P10
14428,udp,sv_P4
28312,tcp,sv_P4
16901,tcp,sv_P1
21427,udp,sv_P1
15086,udp,sv_P5
47635,udp,sv_P5
9184,icmp,sv_P10
24794,tcp,sv_P5
8303,udp,sv_P3
9142,tcp,sv_P1
29516,tcp,sv_P1
55382,gre,sv_P1
39678,icmp,sv_P10
49405,tcp,email
28904,icmp,sv_P1
95,udp,sv_P5
21819,udp,sv_P4
55775,icmp,sv_P5
16360,icmp,sv_P1
5509,icmp,sv_P1
14127,tcp,sv_P10
65411,udp,sv_P4
32100,tcp,email
15426,tcp,sv_P3
45463,udp,sv_P2
60550,tcp,email
20553,udp,sv_P3
25823,udp,sv_P1
6891,tcp,sv_P4
60478,tcp,sv_P5
51884,gre,sv_P1
12904,gre,sv_P3
16635,tcp,sv_P2
49638,gre,sv_P2
28949,udp,sv_P4
63857,icmp,sv_P5
17981,gre,sv_P4
14711,tcp,sv_P10
60986,tcp,sv_P5
43013,gre,sv_P1
35169,icmp,sv_P10
65143,icmp,sv_P5
10372,udp,email
37015,icmp,sv_P1
42826,gre,sv_P4
46191,tcp,sv_P5
43108,gre,sv_P5
1770,icmp,sv_P5
59512,udp,sv_P10
26559,gre,sv_P2
14044,gre,sv_P10
44080,tcp,email
63619,udp,sv_P1
18934,icmp,sv_P1
4238,tcp,sv_P4
35359,icmp,sv_P1
44383,gre,sv_P10
1121,icmp,email
40783,udp,sv_P10
15616,icmp,sv_P2
8810,tcp,sv_P3
10151,tcp,sv_P10
64845,udp,sv_P2
42451,gre,sv_P1
27989,gre,sv_P4
29308,tcp,sv_P3
40343,gre,sv_P5
9754,tcp,sv_P10
18320,gre,email
32982,icmp,sv_P2
42145,gre,sv_P10
57954,udp,sv_P4
46172,gre,sv_P4
49261,icmp,sv_P1
13115,icmp,sv_P1
42996,tcp,email
25248,tcp,email
205,udp,sv_P10
19528,gre,sv_P4
11724,tcp,sv_P3
12142,udp,email
9096,gre,sv_P10
28472,gre,sv_P4
59180,udp,sv_P4
40007,udp,sv_P4
21227,udp,sv_P3
17838,tcp,sv_P2
19770,gre,sv_P3
21944,gre,sv_P2
32077,gre,sv_P5
55836,udp,sv_P10
5289,icmp,sv_P5
13037,gre,sv_P10
59882,udp,sv_P1
23095,udp,sv_P10
39609,udp,sv_P5
15857,udp,email
30034,icmp,sv_P1
48616,gre,email
7592,udp,sv_P4
11864,tcp,sv_P10
1069,gre,sv_P2
31168,gre,email
31947,udp,sv_P2
45952,udp,sv_P10
45821,icmp,sv_P3
7611,udp,email
17633,udp,email
21023,tcp,sv_P1
12837,gre,sv_P2
550,udp,sv_P2
38366,icmp,sv_P3
11285,icmp,sv_P5
54345,udp,sv_P3
28213,udp,sv_P4
851,gre,sv_P3
27768,gre,sv_P3
47704,gre,sv_P4
25693,tcp,sv_P10
33160,gre,sv_P1
14040,icmp,sv_P10
45580,tcp,sv_P3
8105,udp,sv_P5
22508,udp,sv_P1
21456,icmp,email
48321,gre,sv_P2
42041,gre,sv_P2
23106,udp,sv_P4
55034,udp,sv_P3
50951,tcp,sv_P3
54210,tcp,sv_P2
20414,gre,sv_P3
37949,udp,email
21211,icmp,sv_P1
33772,icmp,sv_P3
52851,gre,sv_P10
37520,gre,sv_P10
36758,tcp,sv_P3
65533,tcp,sv_P1
24014,icmp,sv_P10
2810,gre,sv_P2
62952,icmp,sv_P2
9228,gre,sv_P5
21058,tcp,sv_P3
12406,gre,email
42042,icmp,email
19225,tcp,sv_P1
1955,tcp,sv_P2
61414,icmp,sv_P2
59060,tcp,sv_P10
40359,icmp,sv_P5
47885,icmp,sv_P4
64228,gre,sv_P10
40173,icmp,sv_P2
33483,udp,sv_P2
3091,tcp,sv_P1
13357,gre,sv_P3
24998,udp,sv_P5
2335,icmp,sv_P4
56378,icmp,email
57240,tcp,sv_P4
10202,icmp,sv_P1
38535,udp,sv_P3
53855,icmp,sv_P4
129,icmp,sv_P4
35477,tcp,sv_P3
56775,udp,email
39107,icmp,email
48249,icmp,sv_P1
19891,icmp,sv_P4
28984,gre,sv_P2
5794,icmp,sv_P1
49959,tcp,sv_P5
8062,icmp,sv_P5
22710,gre,sv_P1
63427,tcp,sv_P10
11040,icmp,sv_P4
32412,icmp,sv_P4
38498,udp,sv_P1
22165,gre,sv_P10
20052,gre,sv_P3
55429,tcp,sv_P1
4252,icmp,sv_P5
12690,udp,sv_P1
57660,icmp,sv_P2
29350,tcp,email
32093,tcp,sv_P5
6478,udp,sv_P4
9780,udp,sv_P1
55708,gre,sv_P3
735,icmp,sv_P1
42137,tcp,email
6081,udp,sv_P10
43755,gre,sv_P2
30395,tcp,email
53368,gre,sv_P2
29679,gre,sv_P1
34439,icmp,sv_P10
65489,udp,sv_P2
9829,tcp,email
24136,udp,sv_P3
28584,icmp,sv_P10
37523,tcp,sv_P4
52923,gre,sv_P2
990,icmp,sv_P5
54112,tcp,sv_P2
16857,udp,email
57035,gre,sv_P4
33498,gre,sv_P10
29470,tcp,sv_P4
10881,icmp,sv_P10
43452,icmp,sv_P4
23544,tcp,sv_P4
54061,icmp,sv_P2
20707,gre,sv_P1
5670,gre,sv_P1
43643,icmp,sv_P10
6918,udp,sv_P2
6268,tcp,sv_P3
64774,icmp,sv_P4
26937,gre,sv_P2
36337,gre,sv_P1
59156,udp,sv_P10
7114,tcp,sv_P5
14002,icmp,sv_P5
34951,tcp,sv_P4
30050,udp,sv_P2
49993,tcp,sv_P3
52511,gre,sv_P2
21222,tcp,sv_P2
60781,udp,email
51917,tcp,email
9335,gre,sv_P5
2248,tcp,sv_P1
39805,gre,sv_P2
1629,icmp,sv_P10
42115,gre,email
58622,tcp,sv_P4
42433,gre,sv_P10
55659,tcp,sv_P2
42529,tcp,email
47168,tcp,sv_P10
59886,gre,email
52395,udp,sv_P5
28649,tcp,sv_P10
33899,udp,email
61487,udp,sv_P10
34514,tcp,sv_P2
60369,udp,sv_P3
22459,gre,sv_P1
20913,icmp,sv_P3
52118,gre,email
47428,icmp,sv_P1
30039,gre,sv_P10
43312,tcp,sv_P1
24419,udp,sv_P1
38290,tcp,sv_P1
53874,icmp,sv_P4
17907,udp,email
54357,gre,sv_P3
55552,gre,sv_P2
53855,tcp,email
6793,udp,email
38317,gre,sv_P10
7790,gre,sv_P1
64948,gre,sv_P10
56279,tcp,sv_P4
28704,gre,sv_P4
28085,icmp,sv_P3
13096,gre,sv_P2
48496,icmp,sv_P1
37718,udp,email
28543,tcp,sv_P4
15284,tcp,email
33665,tcp,sv_P5
41881,icmp,sv_P5
18856,icmp,sv_P1
22041,tcp,sv_P2
4947,gre,sv_P1
50620,tcp,sv_P10
54634,udp,sv_P3
53762,gre,sv_P4
38888,tcp,sv_P1
56951,tcp,sv_P10
12,tcp,sv_P10
45718,icmp,sv_P10
31518,icmp,email
63095,udp,sv_P1
60076,tcp,sv_P2
1026,udp,sv_P10
34992,gre,sv_P10
29107,icmp,sv_P4
16186,gre,sv_P5
47364,udp,email
45264,icmp,email
19132,udp,sv_P1
53198,tcp,sv_P1
28292,tcp,sv_P2
29356,icmp,email
5161,icmp,sv_P2
62672,tcp,sv_P4
22077,gre,sv_P10
14000,gre,sv_P4
22658,tcp,email
64393,udp,sv_P5
1899,udp,sv_P1
1054,tcp,sv_P2
63561,tcp,sv_P10
19449,tcp,sv_P5
53082,tcp,sv_P4
58818,icmp,sv_P10
45189,udp,sv_P1
61056,udp,sv_P2
30273,gre,sv_P10
2049,icmp,sv_P4
5751,tcp,sv_P4
31000,icmp,sv_P4
2225,tcp,sv_P4
8979,tcp,sv_P1
64667,icmp,email
21876,udp,email
54454,tcp,sv_P10
9141,udp,sv_P10
11826,udp,sv_P4
6557,gre,sv_P2
37074,tcp,sv_P3
1917,icmp,sv_P4
16855,icmp,sv_P10
47733,udp,sv_P5
10499,gre,sv_P5
27177,icmp,sv_P5
27268,gre,sv_P3
4537,tcp,sv_P2
49614,icmp,sv_P4
57560,icmp,sv_P3
26707,gre,sv_P1
14721,gre,sv_P3
46247,tcp,sv_P5
38121,udp,email
55703,tcp,sv_P5
19265,icmp,sv_P4
39182,tcp,sv_P10
21760,gre,sv_P2
33069,udp,sv_P3
52302,icmp,sv_P3
42897,udp,email
15742,tcp,sv_P4
7054,gre,sv_P3
26369,gre,sv_P4
30158,gre,sv_P1
26470,icmp,sv_P1
22649,tcp,sv_P1
55416,icmp,sv_P1
34611,udp,sv_P5
27458,tcp,sv_P10
10487,gre,sv_P10
20134,icmp,sv_P10
38609,tcp,sv_P2
40124,gre,sv_P1
44316,udp,sv_P3
7450,gre,sv_P2
30176,udp,sv_P10
63677,gre,sv_P10
11032,udp,sv_P1
19063,tcp,sv_P2
28010,gre,sv_P5
22571,gre,sv_P2
63488,gre,sv_P3
59650,udp,sv_P1
13606,udp,sv_P3
24702,udp,sv_P1
19558,tcp,email
9566,icmp,sv_P10
10589,tcp,sv_P10
57008,icmp,sv_P2
